test_indices,y_test,y_pred,risk_scores
466,0.0,1.0,0.999395776671165
1634,1.0,1.0,0.9993892283227837
5639,0.0,1.0,0.9993866095398295
4492,0.0,1.0,0.9993793375350283
720,1.0,1.0,0.9993773462755708
4744,1.0,1.0,0.9993722746740548
1365,0.0,1.0,0.9993631659890775
3198,1.0,1.0,0.9993562472543507
5452,0.0,1.0,0.9993529237877895
4679,0.0,1.0,0.9993416165026361
2010,1.0,1.0,0.9993124425054675
3784,1.0,1.0,0.9993105656628042
247,0.0,1.0,0.9993036051672195
1941,1.0,1.0,0.9992996354604484
3719,0.0,1.0,0.9992931941432286
2238,1.0,1.0,0.9992534868418371
668,1.0,1.0,0.9992524231669586
2824,1.0,1.0,0.9992422437909816
2759,0.0,1.0,0.999241194142649
2504,1.0,1.0,0.9992275054545059
5887,0.0,1.0,0.9992141445063729
3464,1.0,1.0,0.9992071018608143
537,1.0,1.0,0.9992022969301398
5191,1.0,1.0,0.9992000371397011
1272,1.0,1.0,0.9991981236247954
4231,1.0,1.0,0.9991956890902598
4984,1.0,1.0,0.9991945108510325
4424,1.0,1.0,0.9991930615350578
3271,1.0,1.0,0.9991917855825682
2311,1.0,1.0,0.9991882165700864
5384,1.0,1.0,0.9991838487867001
1271,1.0,1.0,0.9991824604677407
903,1.0,1.0,0.9991645769476705
4927,0.0,1.0,0.9991614978420618
4024,1.0,1.0,0.9991590798168001
2622,1.0,1.0,0.999143173457643
3064,1.0,1.0,0.9991224370383187
3967,0.0,1.0,0.999104430157324
1210,0.0,1.0,0.9990894341587983
2104,1.0,1.0,0.999084472272665
3007,0.0,1.0,0.9990426786345412
3582,1.0,1.0,0.9990365729398958
1780,1.0,1.0,0.9989932592737268
699,1.0,1.0,0.9989852405271457
1657,1.0,1.0,0.9989498541092344
380,1.0,1.0,0.9989495711411419
4542,1.0,1.0,0.9989180313365267
1122,1.0,1.0,0.9989048254581223
183,1.0,1.0,0.9988886325765284
1170,1.0,1.0,0.9988884780833942
5428,1.0,1.0,0.998825115341219
918,1.0,1.0,0.9988083029002391
1599,0.0,1.0,0.9987866452758322
5502,1.0,1.0,0.9987865035220067
4468,1.0,1.0,0.9987711687221874
483,0.0,1.0,0.9987616161275847
3508,1.0,1.0,0.9987140377132079
1353,1.0,1.0,0.9986955772051651
661,0.0,1.0,0.9986642825676175
2548,1.0,1.0,0.9986507714559224
2886,0.0,1.0,0.9985190517984149
635,1.0,1.0,0.998513810527758
3846,0.0,1.0,0.9985017328789567
1237,0.0,1.0,0.9984966666991844
90,1.0,1.0,0.9984946274684511
4806,0.0,1.0,0.9984847955883063
5766,0.0,1.0,0.9984686446942497
1194,0.0,1.0,0.9984568178540068
60,1.0,1.0,0.9983871494981182
2903,1.0,1.0,0.9983525861321845
382,1.0,1.0,0.9983452990008718
3863,1.0,1.0,0.9983400389496913
4823,1.0,1.0,0.998327652209542
5783,1.0,1.0,0.9983145171130083
2704,0.0,1.0,0.9983045074676481
452,0.0,1.0,0.9983012564555012
3664,0.0,1.0,0.9982671503719521
1676,1.0,1.0,0.998264834174965
4624,0.0,1.0,0.9982315256248322
4225,1.0,1.0,0.9982000506440908
3265,1.0,1.0,0.9981999910921286
2305,1.0,1.0,0.9981997667114012
5584,0.0,1.0,0.9981979858888989
5185,1.0,1.0,0.998197663946922
2327,1.0,1.0,0.9981783663376912
863,1.0,1.0,0.9981659188180949
1682,1.0,1.0,0.998111332020673
5508,1.0,1.0,0.9980190425306356
856,1.0,1.0,0.9980052375138593
3287,1.0,1.0,0.998004906884888
4548,1.0,1.0,0.9979795514390533
373,1.0,1.0,0.997957640114169
3588,1.0,1.0,0.9979477317385917
239,1.0,1.0,0.9979453717151826
2628,1.0,1.0,0.9979208848485538
552,1.0,1.0,0.9979032660707704
2550,1.0,1.0,0.9978927415108174
4247,1.0,1.0,0.9978145886888926
1861,0.0,1.0,0.9977858215597802
1953,1.0,1.0,0.9977760818403238
3510,1.0,1.0,0.9977670057314231
1878,0.0,1.0,0.9977410710250391
2007,1.0,1.0,0.9977382373967467
1350,1.0,1.0,0.9977008608270953
4470,1.0,1.0,0.9976326803333836
5207,1.0,1.0,0.9976065567195134
1710,0.0,1.0,0.9974927435380704
5430,1.0,1.0,0.9974923200319681
813,0.0,1.0,0.9974362118100732
1816,1.0,1.0,0.9974319669826474
654,0.0,1.0,0.9974178484454895
525,0.0,1.0,0.9973389492462218
1169,1.0,1.0,0.9973383689068472
531,0.0,1.0,0.9972902899745899
4992,1.0,1.0,0.9972319406919724
1051,1.0,1.0,0.9969402292729035
512,1.0,1.0,0.9968097971329518
152,0.0,1.0,0.9966185955066383
4032,1.0,1.0,0.9963880409155103
403,1.0,1.0,0.9963841344619015
1915,0.0,1.0,0.9963695029790316
254,1.0,1.0,0.9962006835875545
5582,1.0,1.0,0.996041927441643
4622,1.0,1.0,0.9960082794293205
5543,1.0,1.0,0.9959802372353401
3662,1.0,1.0,0.9959751880874829
2702,1.0,1.0,0.9959426937411386
726,1.0,1.0,0.995932500442563
5239,0.0,1.0,0.9958358701601356
2252,1.0,1.0,0.9958222688047822
4279,0.0,1.0,0.9957950931980781
781,0.0,1.0,0.9957916582692433
3319,0.0,1.0,0.9957532465674147
2359,0.0,1.0,0.995710796351067
5331,0.0,1.0,0.9956828565826048
465,0.0,1.0,0.9956417637601063
1569,0.0,1.0,0.9956217261886668
1391,1.0,1.0,0.9954778897950943
3212,1.0,1.0,0.9953941465247308
5117,1.0,1.0,0.9953224181921255
3072,1.0,1.0,0.9953068905819926
4157,1.0,1.0,0.9952810836132068
4583,1.0,1.0,0.9952409910228851
3197,1.0,1.0,0.9952330165427751
4371,0.0,1.0,0.9952240356000535
2237,1.0,1.0,0.9951788133573302
2072,1.0,1.0,0.9949985676495133
4172,1.0,1.0,0.9949318126700225
3032,1.0,1.0,0.9948927023048708
3992,1.0,1.0,0.9947848709621123
3411,0.0,1.0,0.9947134219015811
1012,1.0,1.0,0.9947038687614986
1186,1.0,1.0,0.9946908697330341
5550,0.0,1.0,0.9946894618999211
4952,1.0,1.0,0.994675781849686
586,1.0,1.0,0.9946501596957695
4937,1.0,1.0,0.9945934548692269
4590,0.0,1.0,0.9945799478835102
3630,0.0,1.0,0.994465228076393
5132,1.0,1.0,0.9944314805627603
3623,1.0,1.0,0.9943517294152646
2670,0.0,1.0,0.994345169259975
5122,0.0,1.0,0.9942618274974179
1425,1.0,1.0,0.9941418906004711
2451,0.0,1.0,0.9941389264361445
3977,1.0,1.0,0.9940790838661381
2994,0.0,1.0,0.9940296238540562
2051,0.0,1.0,0.9939810047138148
5112,1.0,1.0,0.9939769620285863
3954,0.0,1.0,0.9939627517609106
4914,0.0,1.0,0.9938965979736533
2112,1.0,1.0,0.9938945087056739
2484,1.0,1.0,0.9938568385973424
3444,1.0,1.0,0.9938431136291677
5874,0.0,1.0,0.9938309593329812
4404,1.0,1.0,0.9938295040527356
5364,1.0,1.0,0.9938158952728146
3011,0.0,1.0,0.9938143502118483
3971,0.0,1.0,0.9936483106900633
4162,0.0,1.0,0.9935284072412756
3017,1.0,1.0,0.9935025282886998
4931,0.0,1.0,0.9934830040469489
2663,1.0,1.0,0.99327785265253
5744,1.0,1.0,0.9930483183051012
4784,1.0,1.0,0.9929263651050153
1954,0.0,1.0,0.9928602469699276
2057,1.0,1.0,0.9928542697266386
3824,1.0,1.0,0.9928017461317952
3202,0.0,1.0,0.9927055016747628
2864,1.0,1.0,0.9926730668148598
1739,1.0,1.0,0.992534381177912
865,0.0,1.0,0.9925054766068899
4152,1.0,1.0,0.9925000538894273
987,0.0,1.0,0.9922414531403224
835,0.0,1.0,0.9920324064276028
1764,1.0,1.0,0.991945845906489
647,1.0,1.0,0.9918415948315746
2242,0.0,1.0,0.9917673240311723
1782,0.0,1.0,0.991766799393601
2258,1.0,1.0,0.9917470567172596
364,1.0,1.0,0.9915881370753514
1004,0.0,1.0,0.9915306313887104
3218,1.0,1.0,0.9914275006945821
808,1.0,1.0,0.9911811001531214
4178,1.0,1.0,0.9910998338512951
1860,0.0,1.0,0.9909201318155673
5138,1.0,1.0,0.9907625471787728
3192,1.0,1.0,0.9906621477015779
1840,1.0,1.0,0.9905540271194034
2395,0.0,1.0,0.9905331239610413
3355,0.0,1.0,0.9904442439691241
4315,0.0,1.0,0.9903749033683026
5275,0.0,1.0,0.9902152416308854
265,1.0,1.0,0.9901035868755947
2949,1.0,1.0,0.9895918323316982
542,0.0,1.0,0.9894695335478765
3909,1.0,1.0,0.9894430376367137
4869,1.0,1.0,0.9892942797345226
5829,1.0,1.0,0.9891465446630803
1056,0.0,1.0,0.9887061119866151
2034,1.0,1.0,0.9886036120101918
4997,1.0,1.0,0.9885061980142352
4037,1.0,1.0,0.9884675691703074
2117,1.0,1.0,0.9884605466042198
3077,1.0,1.0,0.9884560528925719
2232,1.0,1.0,0.9883379469390219
2069,1.0,1.0,0.9882977226947759
3029,1.0,1.0,0.9881241434350145
1591,1.0,1.0,0.9879911838992238
3989,1.0,1.0,0.9879599946779052
4949,1.0,1.0,0.9878036178179099
192,0.0,1.0,0.9875504982722968
1850,0.0,1.0,0.9874809046315746
891,1.0,1.0,0.9872947053232773
1131,0.0,1.0,0.9869889897203937
1374,0.0,1.0,0.9867254966049863
310,0.0,1.0,0.9867199561216041
1428,0.0,1.0,0.986685374810997
1309,0.0,1.0,0.9865714208823083
871,1.0,1.0,0.9864607032123732
524,0.0,1.0,0.9848464791395073
5084,1.0,1.0,0.9846470547420291
2476,1.0,1.0,0.9841099548284752
3436,1.0,1.0,0.983173033474997
1179,1.0,1.0,0.9831549744597466
926,1.0,1.0,0.9831371698259503
339,1.0,1.0,0.9830734214885049
4124,1.0,1.0,0.9827292380444798
4396,1.0,1.0,0.9822144555391347
5356,1.0,1.0,0.9812361825747586
1495,0.0,1.0,0.981076055661722
1747,0.0,1.0,0.9808080892728556
1485,1.0,1.0,0.9801084428167396
2971,0.0,1.0,0.9798860007784076
3164,1.0,1.0,0.9798011940690041
3931,0.0,1.0,0.9794696190485077
4891,0.0,1.0,0.9790634683794408
5851,0.0,1.0,0.9786680924962455
1123,1.0,1.0,0.977778362374802
1017,0.0,1.0,0.9776554622066874
2866,1.0,1.0,0.9776131902485264
1819,1.0,1.0,0.9770003357301477
3826,1.0,1.0,0.9768243517571352
64,1.0,1.0,0.9766624958627685
680,1.0,1.0,0.9765263480254186
2204,1.0,1.0,0.9763132033430385
4786,1.0,1.0,0.9759904339430377
1838,0.0,1.0,0.9757825123766455
802,1.0,1.0,0.9752984535199052
633,1.0,1.0,0.9751502233408951
5746,1.0,1.0,0.975107221812187
1305,0.0,1.0,0.9749877618447854
1084,1.0,1.0,0.9742103280812654
442,0.0,1.0,0.9740103311460095
2526,0.0,1.0,0.9738756474565936
898,1.0,1.0,0.9734157472200841
1743,0.0,1.0,0.9731405501185181
4996,0.0,1.0,0.9726539159551167
3486,0.0,1.0,0.9716795441063144
818,1.0,1.0,0.9711622568243194
621,0.0,1.0,0.970917668683227
1559,1.0,1.0,0.9705929096864314
1000,1.0,1.0,0.9703106182159283
527,1.0,1.0,0.9702984781255156
4446,0.0,1.0,0.9690548855805143
4036,0.0,1.0,0.9688598444532852
5572,1.0,1.0,0.9680834064634716
470,1.0,1.0,0.9676635242318895
5287,1.0,1.0,0.9675636015982069
5631,1.0,1.0,0.9669809871651892
2930,1.0,1.0,0.9669171366445642
4671,1.0,1.0,0.966789903286877
3711,1.0,1.0,0.9665722997521013
2751,1.0,1.0,0.966326946085746
3890,1.0,1.0,0.9661979355370754
5406,0.0,1.0,0.966137275688674
2091,0.0,1.0,0.9657931690164927
972,0.0,1.0,0.9655841362344815
2415,0.0,1.0,0.9653942907300921
4850,1.0,1.0,0.9653921659812027
4327,1.0,1.0,0.9653253870569813
3375,0.0,1.0,0.9651674380743595
4335,0.0,1.0,0.9650025269877401
1665,1.0,1.0,0.9649906392100269
5295,0.0,1.0,0.964896422354196
209,0.0,1.0,0.9646700936008563
5810,1.0,1.0,0.964630065740343
3076,0.0,1.0,0.9644521114753212
4612,1.0,1.0,0.9642590359760572
3051,0.0,1.0,0.9631976489073447
1621,0.0,1.0,0.96304350113377
3367,1.0,1.0,0.9629050399893856
1815,0.0,1.0,0.9627640661044741
1930,1.0,1.0,0.9627190747667758
4011,0.0,1.0,0.9604535642413786
278,1.0,1.0,0.9602518628559982
2407,1.0,1.0,0.960216330204502
5708,0.0,1.0,0.9596906600526715
840,1.0,1.0,0.9596663912059057
3652,1.0,1.0,0.9596247537366311
2116,0.0,1.0,0.9593641325051432
4971,0.0,1.0,0.9575728230439959
1694,1.0,1.0,0.9555550013378457
4748,0.0,1.0,0.9553845156251651
1913,0.0,1.0,0.9546852483917856
5626,0.0,1.0,0.9545536469517831
2692,1.0,1.0,0.9540513750134183
1636,0.0,1.0,0.9536953095679981
2615,0.0,1.0,0.9536396824689647
4666,0.0,1.0,0.9535408682686587
506,1.0,1.0,0.9533801531473662
3706,0.0,1.0,0.952498958209249
2746,0.0,1.0,0.9514362079658948
3575,0.0,1.0,0.9504880718761316
3788,0.0,1.0,0.9497671825830867
912,1.0,1.0,0.9496449080355729
4535,0.0,1.0,0.9471035597657341
5495,0.0,1.0,0.9435077331360712
2828,0.0,1.0,0.9428020788627798
1886,1.0,1.0,0.9417658618801378
924,1.0,1.0,0.9416038018717308
567,1.0,1.0,0.9412771195143838
1968,1.0,1.0,0.9405215762785754
2198,1.0,1.0,0.9399747681835908
1723,0.0,1.0,0.9390989984057995
1116,0.0,1.0,0.938757569917901
3158,1.0,1.0,0.9387363832647888
888,1.0,1.0,0.9379758616271608
1984,0.0,1.0,0.9379176464285041
4118,1.0,1.0,0.9375215128948629
273,1.0,1.0,0.9369406135263479
5078,1.0,1.0,0.9365562972900805
842,0.0,1.0,0.9355005189210769
1429,0.0,1.0,0.9348679240979935
361,1.0,1.0,0.9346900588531564
459,0.0,1.0,0.9346181974515189
5590,1.0,1.0,0.9308547978178291
608,1.0,1.0,0.9300077166920746
2985,0.0,1.0,0.9298800040274597
4630,1.0,1.0,0.9291165547012761
164,0.0,1.0,0.9283435290242346
3945,0.0,1.0,0.9280694799818852
3670,1.0,1.0,0.9273493284363653
2001,1.0,1.0,0.92734499865814
4905,0.0,1.0,0.9262622772624967
5062,0.0,1.0,0.925564766659905
2710,1.0,1.0,0.9255550823526718
587,1.0,1.0,0.9248579775074628
5865,0.0,1.0,0.9244638724089497
1096,0.0,1.0,0.9212413966768502
4102,0.0,1.0,0.9198799286000605
1357,1.0,1.0,0.919875159211364
2801,0.0,1.0,0.9197740119284895
3761,0.0,1.0,0.9195327765471133
4721,0.0,1.0,0.9192954921277479
5681,0.0,1.0,0.9188960535326676
1239,1.0,1.0,0.9163292112712741
3142,0.0,1.0,0.9137097620497173
938,1.0,1.0,0.9114669150316542
2244,1.0,1.0,0.9090963732464348
3204,1.0,1.0,0.9074802682285861
2182,0.0,1.0,0.9071707643809893
4164,1.0,1.0,0.9058992542869989
5124,1.0,1.0,0.9043211085169885
393,1.0,1.0,0.8975386745489748
1932,1.0,1.0,0.8967849889209062
1047,0.0,1.0,0.8959654020378622
2373,0.0,1.0,0.8915465932004779
603,1.0,1.0,0.889555577048847
3333,0.0,1.0,0.8879775690638235
5654,1.0,1.0,0.8873528162179807
1032,1.0,1.0,0.886770390442987
5607,1.0,1.0,0.8862438995941199
4293,0.0,1.0,0.8847306690996574
1943,1.0,1.0,0.8837584257200863
1453,1.0,1.0,0.8818187605876706
4694,1.0,1.0,0.8817561049367577
5253,0.0,1.0,0.8814667430157921
4647,1.0,1.0,0.8808320665339574
3734,1.0,1.0,0.8758282164522797
3687,1.0,1.0,0.8752396652982315
515,1.0,1.0,0.8733925386547596
399,0.0,1.0,0.8733510877218483
1242,1.0,1.0,0.8725335041273492
725,0.0,1.0,0.8717718501532609
2774,1.0,1.0,0.8695416298850875
2727,1.0,1.0,0.8694606926698595
5254,0.0,1.0,0.8687601464325345
1788,0.0,1.0,0.8676560323762654
89,0.0,1.0,0.867537920447367
4,0.0,1.0,0.8652233339127913
5153,1.0,1.0,0.8635851377486997
2302,0.0,1.0,0.8607315368507291
4193,1.0,1.0,0.8592166057068139
3233,1.0,1.0,0.8547449459152082
3262,0.0,1.0,0.8522995839224027
1073,0.0,1.0,0.8513820254059816
4294,0.0,1.0,0.8512978255211402
2273,1.0,1.0,0.8501991802812436
5720,0.0,1.0,0.8459167241693024
4222,0.0,1.0,0.8435022734148946
5162,0.0,1.0,0.8428108087783965
4202,0.0,1.0,0.8396574763467407
3242,0.0,1.0,0.8366916647457806
5182,0.0,1.0,0.8342954708654567
2282,0.0,1.0,0.8338904587564903
4760,0.0,1.0,0.8327096647954124
905,1.0,1.0,0.8322584563649285
3334,0.0,1.0,0.830795540794472
1252,0.0,1.0,0.8305489930435774
768,0.0,1.0,0.8301700465524361
1200,0.0,1.0,0.8299919088601314
480,1.0,1.0,0.8277343473308515
1831,1.0,1.0,0.8274896143768794
5821,1.0,1.0,0.8257979599703656
4861,1.0,1.0,0.8255108509877288
3901,1.0,1.0,0.8248808737814796
2941,1.0,1.0,0.8241452318856732
3800,0.0,1.0,0.8183825549914338
1483,1.0,1.0,0.8127615548116593
29,1.0,1.0,0.8119365728492747
5781,0.0,1.0,0.8103890539849248
4821,0.0,1.0,0.8074568583995257
2374,0.0,1.0,0.8066999066456924
3861,0.0,1.0,0.8045614480963746
2472,0.0,1.0,0.8037552957381218
2840,0.0,1.0,0.8031926565770918
2901,0.0,1.0,0.8017053519676679
3432,0.0,1.0,0.8006180471098704
2216,0.0,1.0,0.7988588300601053
4392,0.0,1.0,0.7977560399795418
833,1.0,1.0,0.7961317545309219
5352,0.0,1.0,0.7951945353089336
3176,0.0,1.0,0.7941549383472128
2212,0.0,1.0,0.7915553956051371
4136,0.0,1.0,0.7895005579733855
3172,0.0,1.0,0.789158452819282
4132,0.0,1.0,0.7868173651735967
5096,0.0,1.0,0.7856656466268462
5092,0.0,1.0,0.7846930725188056
1448,0.0,1.0,0.7802366155484257
1215,0.0,1.0,0.7738591462756346
536,1.0,1.0,0.7588851590456193
5297,1.0,1.0,0.7579016455422611
110,1.0,1.0,0.7563247668804913
715,0.0,1.0,0.7512957476790155
1919,0.0,1.0,0.750199227866474
1786,1.0,1.0,0.7480556496982527
4337,1.0,1.0,0.7417915020367327
1336,1.0,1.0,0.7359951086387948
1335,0.0,1.0,0.7339526553393043
5026,0.0,1.0,0.7338789763286387
595,1.0,1.0,0.730550638082731
1080,0.0,1.0,0.7299431120417051
1291,1.0,1.0,0.7299178791660034
4066,0.0,1.0,0.728069910794155
3377,1.0,1.0,0.723994906382799
2611,0.0,1.0,0.7232183543853897
1711,0.0,1.0,0.722849600679104
3106,0.0,1.0,0.7222609491291977
1078,1.0,1.0,0.720211944072069
706,0.0,1.0,0.7192761681810328
3571,0.0,1.0,0.7171024860505655
2146,0.0,1.0,0.7162980501714161
5305,1.0,1.0,0.7111332424943869
4531,0.0,1.0,0.711026238730102
834,1.0,1.0,0.7109304197633791
1294,1.0,1.0,0.7069900760985308
5491,0.0,1.0,0.7050010038371192
2417,1.0,1.0,0.7045412968925128
304,0.0,1.0,0.7029073142572015
1516,1.0,1.0,0.701926828874413
1871,0.0,1.0,0.7013190493710976
1457,1.0,1.0,0.6988236285210928
85,0.0,1.0,0.6970839607956344
4345,1.0,1.0,0.6946087278089668
5336,0.0,1.0,0.6902623365744204
745,1.0,1.0,0.6839473573392125
1655,1.0,1.0,0.6833314479865066
1088,0.0,1.0,0.6818288202891215
5160,1.0,1.0,0.6807666369544558
3385,1.0,1.0,0.6768402685859707
4376,0.0,1.0,0.6739188702736351
782,1.0,1.0,0.6738034156077773
4200,1.0,1.0,0.6700984654851188
1150,0.0,1.0,0.6678281488081724
1115,0.0,1.0,0.663786718223831
3240,1.0,1.0,0.6594954211064366
2425,1.0,1.0,0.6572547175266881
3416,0.0,1.0,0.6570996279202753
1421,0.0,1.0,0.6541305744328624
2280,1.0,1.0,0.6488532089598706
57,0.0,1.0,0.6444213965235904
2456,0.0,1.0,0.6398578950060455
1785,1.0,1.0,0.6255402072377789
1787,1.0,1.0,0.6174569669685275
1342,0.0,1.0,0.6063849636738922
1630,0.0,1.0,0.6008662372822484
5219,1.0,1.0,0.6004839984535568
4259,1.0,1.0,0.5899165431538624
5444,1.0,1.0,0.5822477359297689
3299,1.0,1.0,0.5792255476892434
395,0.0,1.0,0.5790233387852175
2339,1.0,1.0,0.5682627580172225
4484,1.0,1.0,0.5627506336890273
824,0.0,1.0,0.5551279587100377
3524,1.0,1.0,0.542756360708234
1879,0.0,1.0,0.5313835152354297
1745,0.0,1.0,0.5275055664090893
2564,1.0,1.0,0.5224236237528767
129,0.0,1.0,0.5149844791779485
896,1.0,1.0,0.5043812789712251
2988,1.0,0.0,0.48701937775781484
270,0.0,0.0,0.48220187575104395
958,0.0,0.0,0.47984439439644505
907,0.0,0.0,0.47472463172890567
3948,1.0,0.0,0.4700320739216096
5145,1.0,0.0,0.4698872544445479
4908,1.0,0.0,0.45369398222450535
4185,1.0,0.0,0.452522099503081
2267,0.0,0.0,0.45053369960933404
1727,0.0,0.0,0.4499560747086877
3227,0.0,0.0,0.43999927117598353
5868,1.0,0.0,0.4379596441466575
280,0.0,0.0,0.4362340587932399
3225,1.0,0.0,0.43502134395334746
4187,0.0,0.0,0.4294601794893899
301,0.0,0.0,0.42558617915248437
902,0.0,0.0,0.4235171417175821
2265,1.0,0.0,0.4208940454394026
5147,0.0,0.0,0.41893642342943016
5044,1.0,0.0,0.4157824962573041
4084,1.0,0.0,0.4134941953860143
3124,1.0,0.0,0.41115128555190017
674,1.0,0.0,0.4096205647814746
2164,1.0,0.0,0.4086731877041208
5690,0.0,0.0,0.40491332699686605
1183,1.0,0.0,0.4024187827032598
251,0.0,0.0,0.39556885878500625
316,1.0,0.0,0.3946732572303548
4730,0.0,0.0,0.39415127198759564
5259,1.0,0.0,0.3930614588887096
1996,1.0,0.0,0.3876585253927238
1999,0.0,0.0,0.3875713617023237
4981,1.0,0.0,0.38674584342016305
5855,0.0,0.0,0.3860743437428408
3770,0.0,0.0,0.38343411382385106
1003,1.0,0.0,0.3781340373741588
2810,0.0,0.0,0.37290658516171654
4299,1.0,0.0,0.36322881177307315
2422,1.0,0.0,0.3630846511294685
3382,1.0,0.0,0.36204938658342123
4342,1.0,0.0,0.3610951106684851
5302,1.0,0.0,0.36022324346131124
4895,0.0,0.0,0.3600906560810707
976,1.0,0.0,0.3568677395717348
5205,1.0,0.0,0.3566774560210349
4245,1.0,0.0,0.3559018740656136
3285,1.0,0.0,0.3551961260337837
2325,1.0,0.0,0.3545466635174272
1575,0.0,0.0,0.3498620518969793
650,0.0,0.0,0.3481298556720514
1906,0.0,0.0,0.346264321904153
4021,1.0,0.0,0.3460074688411115
1055,1.0,0.0,0.3403354244090745
2748,1.0,0.0,0.3395859485806856
3708,1.0,0.0,0.33745024383712646
4668,1.0,0.0,0.3352692836175565
3935,0.0,0.0,0.3346864064692939
1555,0.0,0.0,0.33381294407726436
5628,1.0,0.0,0.33349603853299703
375,0.0,0.0,0.33031766504946247
5075,0.0,0.0,0.3295487122276583
3339,1.0,0.0,0.32888334910232797
2657,0.0,0.0,0.3252900022695815
5023,1.0,0.0,0.32290141880400125
5524,0.0,0.0,0.3216114905512279
4063,1.0,0.0,0.32027145178306626
4564,0.0,0.0,0.31907942088521046
3617,0.0,0.0,0.3190759668045657
3103,1.0,0.0,0.317581181747249
1141,0.0,0.0,0.31749912533412034
3604,0.0,0.0,0.3159972189410896
5467,1.0,0.0,0.315361156867075
2143,1.0,0.0,0.31499602058889986
4577,0.0,0.0,0.31308859537483713
2644,0.0,0.0,0.312810611453377
2975,0.0,0.0,0.3099898041649355
5537,0.0,0.0,0.30730536898354543
3061,1.0,0.0,0.3058562257064545
4507,1.0,0.0,0.29971220685691824
187,1.0,0.0,0.2964218295849988
2884,0.0,0.0,0.2961812447355233
2924,1.0,0.0,0.29522121279345365
879,0.0,0.0,0.2932658493983082
2379,1.0,0.0,0.2930504858935371
3844,0.0,0.0,0.29247079091260036
5273,0.0,0.0,0.2914801927470574
4115,0.0,0.0,0.2898262610725525
156,0.0,0.0,0.2890988666811543
4804,0.0,0.0,0.2887867688007771
5764,0.0,0.0,0.28522349979524964
2048,1.0,0.0,0.28509739520675614
3547,1.0,0.0,0.2847003417510431
1928,0.0,0.0,0.2833760914235751
3884,1.0,0.0,0.2793705255114234
4313,0.0,0.0,0.274558483541069
3008,1.0,0.0,0.27055676913664667
2587,1.0,0.0,0.27042944736382385
2101,1.0,0.0,0.2684674580809526
2038,0.0,0.0,0.26792679941634784
5797,1.0,0.0,0.26668085909583983
1627,0.0,0.0,0.2664789470256576
4844,1.0,0.0,0.26498305335511263
5426,1.0,0.0,0.2613114084868476
4837,1.0,0.0,0.2607625287618313
3968,1.0,0.0,0.25670656791575885
3877,1.0,0.0,0.2550607335713116
3353,0.0,0.0,0.2546864099396664
994,1.0,0.0,0.25296216199630567
3155,0.0,0.0,0.2529054810916008
5804,1.0,0.0,0.2513103543691605
2917,1.0,0.0,0.24963349345797858
1587,0.0,0.0,0.2438922949383321
4928,1.0,0.0,0.24354330078972927
256,1.0,0.0,0.24199699780941683
423,0.0,0.0,0.23708752770562078
2393,0.0,0.0,0.23569706271251903
368,0.0,0.0,0.22470932998819823
4466,1.0,0.0,0.2201505271486331
591,0.0,0.0,0.219796612015705
2671,0.0,0.0,0.21829388927882842
2969,0.0,0.0,0.21186000728981344
2195,0.0,0.0,0.2111952697229816
3929,0.0,0.0,0.20419369127129056
1312,1.0,0.0,0.20355570910508827
5739,1.0,0.0,0.20049972918605863
5624,0.0,0.0,0.19855219246694053
4779,1.0,0.0,0.19725951743283884
4889,0.0,0.0,0.19683861547879142
4664,0.0,0.0,0.19485975763750346
3819,1.0,0.0,0.19401053690905945
3704,0.0,0.0,0.1912296169350704
2859,1.0,0.0,0.19073335822108228
488,1.0,0.0,0.19047670229524444
3631,0.0,0.0,0.18979437097366889
5849,0.0,0.0,0.18977956356044545
2744,0.0,0.0,0.18767283919454866
1267,0.0,0.0,0.18487855727476663
3506,1.0,0.0,0.18438128955934308
678,0.0,0.0,0.1840860074725474
1789,0.0,0.0,0.18266635588126984
2809,0.0,0.0,0.18052017128448072
351,0.0,0.0,0.1804184869104761
4965,1.0,0.0,0.17669207648931398
1249,0.0,0.0,0.17548940276507727
3769,0.0,0.0,0.1723301187154922
4005,1.0,0.0,0.17204263410885576
3045,1.0,0.0,0.16751177211062881
5817,1.0,0.0,0.16456044247302887
4729,0.0,0.0,0.16451210126562282
4591,0.0,0.0,0.16402491911764255
2085,1.0,0.0,0.16311373002195495
2546,1.0,0.0,0.16219947039909302
35,0.0,0.0,0.16179551570396528
1841,1.0,0.0,0.16066118616948474
1129,1.0,0.0,0.15906821032368468
1826,0.0,0.0,0.1581413915266103
5689,0.0,0.0,0.1569879138313603
750,0.0,0.0,0.146905847779396
2307,0.0,0.0,0.1446004539902953
845,1.0,0.0,0.14459843178343731
155,1.0,0.0,0.1426941272316603
1373,1.0,0.0,0.14232684914636726
5551,0.0,0.0,0.14120120458877225
1534,0.0,0.0,0.1408931951049388
72,0.0,0.0,0.1406940175451685
3267,0.0,0.0,0.1406879224980771
1107,1.0,0.0,0.139700931039719
787,0.0,0.0,0.139049106001037
1463,0.0,0.0,0.13836557348987474
4857,1.0,0.0,0.13835052469398898
358,0.0,0.0,0.13814362572638278
1854,0.0,0.0,0.1371199669795431
4227,0.0,0.0,0.13689059639243137
1889,0.0,0.0,0.13333713249002105
5187,0.0,0.0,0.1332089472590394
2213,0.0,0.0,0.13024888174016927
614,0.0,0.0,0.13000395148511013
